EastHex11 86.3490000000 259.8440000000 376.1000000000
EastHex12 100.3730000000 259.8470000000 375.9600000000
EastHex13 114.3570000000 259.8390000000 375.8200000000
EastHex14 128.3460000000 259.8480000000 375.7000000000
EastHex15 142.3600000000 259.8490000000 375.5000000000
EastHex16 65.3620000000 247.7230000000 376.2300000000
EastHex17 79.3660000000 247.7420000000 376.0800000000
EastHex18 93.3550000000 247.7430000000 375.9400000000
EastHex19 121.3690000000 247.7440000000 375.7200000000
EastHex20 135.3530000000 247.7210000000 375.5900000000
EastHex21 149.3580000000 247.7310000000 375.4100000000
EastHex22 72.3630000000 235.6100000000 376.0900000000
EastHex23 86.3440000000 235.6060000000 375.9700000000
EastHex24 100.3670000000 235.6160000000 375.8500000000
EastHex25 114.3350000000 235.5980000000 375.7400000000
EastHex26 128.3490000000 235.6100000000 375.5600000000
EastHex27 142.3400000000 235.5860000000 375.4400000000
EastHex28 79.3740000000 223.4740000000 375.9900000000
EastHex29 93.3430000000 223.4880000000 375.8700000000
EastHex30 107.3570000000 223.4620000000 375.7700000000
EastHex31 121.3720000000 223.4880000000 375.5700000000
EastHex32 135.3520000000 223.4860000000 375.4800000000
EastHex33 86.3620000000 211.3410000000 375.8800000000
EastHex34 100.3640000000 211.3380000000 375.7500000000
EastHex35 114.3590000000 211.3530000000 375.6000000000
EastHex36 128.3450000000 211.3580000000 375.4800000000
SouthHex01 -9.9850000000 158.4520000000 376.5400000000
SouthHex02 4.0060000000 158.4560000000 376.4100000000
SouthHex03 18.0220000000 158.4390000000 376.2600000000
SouthHex04 32.0130000000 158.4420000000 376.1400000000
SouthHex05 -17.0130000000 146.3090000000 376.5900000000
SouthHex06 -2.9850000000 146.3160000000 376.4200000000
SouthHex07 11.0220000000 146.3110000000 376.3100000000
SouthHex08 25.0020000000 146.3200000000 376.1400000000
SouthHex09 39.0140000000 146.3040000000 376.0400000000
SouthHex10 -23.9660000000 134.2010000000 376.5700000000
SouthHex11 -9.9830000000 134.1850000000 376.4200000000
SouthHex12 4.0050000000 134.2060000000 376.3000000000
SouthHex13 17.9900000000 134.1820000000 376.1500000000
SouthHex14 -30.9910000000 122.0750000000 376.6000000000
SouthHex15 -16.9890000000 122.0700000000 376.4600000000
SouthHex16 -2.9720000000 122.0580000000 376.3200000000
SouthHex17 25.0150000000 122.0550000000 376.0900000000
SouthHex18 39.0140000000 122.0900000000 375.9500000000
SouthHex19 53.0190000000 122.0520000000 375.8100000000
SouthHex20 -23.9940000000 109.9370000000 376.4900000000
SouthHex21 -9.9800000000 109.9440000000 376.3300000000
SouthHex22 3.9960000000 109.9510000000 376.2200000000
SouthHex23 18.0250000000 109.9590000000 376.0700000000
SouthHex24 32.0240000000 109.9440000000 375.9600000000
SouthHex25 46.0220000000 109.9490000000 375.8100000000
SouthHex26 32.0090000000 134.1840000000 376.0500000000
SouthHex27 46.0160000000 134.2110000000 375.9200000000
SouthHex28 -16.9870000000 97.8100000000 376.3600000000
SouthHex29 -2.9980000000 97.8190000000 376.2300000000
SouthHex30 11.0190000000 97.8330000000 376.1400000000
SouthHex31 25.0040000000 97.8360000000 376.0100000000
SouthHex32 39.0210000000 97.8200000000 375.9000000000
SouthHex33 -9.9870000000 85.7020000000 376.2500000000
SouthHex34 4.0180000000 85.6980000000 376.1600000000
SouthHex35 18.0180000000 85.7160000000 376.0400000000
SouthHex36 32.0130000000 85.7130000000 375.9100000000
